,yield
2014-01-04 18:00:00,7.74741611788
2014-01-04 20:00:00,3.52423101001
2014-01-04 22:00:00,0.356610244861
2014-01-05 00:00:00,0.0673190827677
2014-01-05 02:00:00,0.0
2014-01-05 04:00:00,0.0
2014-01-05 06:00:00,0.0
2014-01-05 08:00:00,0.0
2014-01-05 10:00:00,0.0
2014-01-05 12:00:00,0.0
2014-01-05 14:00:00,0.0
2014-01-05 16:00:00,0.0
2014-01-05 18:00:00,0.0
2014-01-05 20:00:00,0.0
2014-01-05 22:00:00,0.0
2014-01-06 00:00:00,0.0
2014-01-06 02:00:00,0.0
2014-01-06 04:00:00,0.0
2014-01-06 06:00:00,0.0
2014-01-06 08:00:00,0.0
2014-01-06 10:00:00,0.0
2014-01-06 12:00:00,0.0
2014-01-06 14:00:00,0.0
2014-01-06 16:00:00,0.0
2014-01-06 18:00:00,0.0
2014-01-06 20:00:00,0.0
2014-01-06 22:00:00,0.0
2014-01-23 00:00:00,13.387299133
2014-01-23 02:00:00,11.2628930736
2014-01-23 04:00:00,9.66648010038
2014-01-23 06:00:00,8.53184130719
2014-01-23 08:00:00,7.64473210569
2014-01-23 10:00:00,7.0172786723
2014-01-23 12:00:00,6.49394924999
2014-01-23 14:00:00,6.12630704031
2014-01-23 16:00:00,5.78963500862
2014-01-23 18:00:00,5.55500003084
2014-01-23 20:00:00,5.31418763125
2014-01-23 22:00:00,5.14756148218
2014-01-24 00:00:00,4.95606199131
2014-01-24 02:00:00,4.8241284748
2014-01-24 04:00:00,4.65807879849
2014-01-24 06:00:00,4.54376233663
2014-01-24 08:00:00,4.39092731065
2014-01-24 10:00:00,4.28547740974
2014-01-24 12:00:00,4.13958252143
2014-01-24 14:00:00,4.03851617945
2014-01-24 16:00:00,3.89634245547
2014-01-24 18:00:00,3.79736419447
2014-01-24 20:00:00,3.65725900636
2014-01-24 22:00:00,3.559194658
2014-01-25 00:00:00,3.42030834356
2014-01-25 02:00:00,3.32255849594
2014-01-25 04:00:00,3.18445304196
2014-01-25 06:00:00,3.08671287094
2014-01-25 08:00:00,2.94916131885
2014-01-25 10:00:00,2.85127697095
2014-01-25 12:00:00,2.71416058931
2014-01-25 14:00:00,2.61605556255
2014-01-25 16:00:00,2.47931113588
2014-01-25 18:00:00,2.38094854236
2014-01-25 20:00:00,2.24454135018
2014-01-25 22:00:00,2.14590457203
2014-01-26 00:00:00,2.00981453707
2014-01-26 02:00:00,1.91089731102
2014-01-26 04:00:00,1.77511189803
2014-01-26 06:00:00,1.67591323327
2014-01-26 08:00:00,1.54042380831
2014-01-26 10:00:00,1.44094538183
2014-01-26 12:00:00,1.30574534546
2014-01-26 14:00:00,1.20599016744
2014-01-26 16:00:00,1.07107399724
2014-01-26 18:00:00,0.971045727451
2014-01-26 20:00:00,0.836408486627
2014-01-26 22:00:00,0.736111084545
2014-02-12 00:00:00,0.63615495061
2014-02-12 02:00:00,0.776881519904
2014-02-12 04:00:00,1.08673689671
2014-02-12 06:00:00,0.451725154815
2014-02-12 08:00:00,0.667968811522
2014-02-12 10:00:00,0.56620655692
2014-02-12 12:00:00,0.32104160557
2014-02-12 14:00:00,0.0
2014-02-12 16:00:00,0.0
2014-02-12 18:00:00,2.98927053231
2014-02-12 20:00:00,1.14357459714
2014-02-12 22:00:00,0.000181515136259
2014-02-13 00:00:00,0.0
2014-02-13 02:00:00,0.1373797248
2014-02-13 04:00:00,0.3444112252
2014-02-13 06:00:00,0.308746530338
2014-02-13 08:00:00,0.504223335712
2014-02-13 10:00:00,0.510013221467
2014-02-13 12:00:00,0.111630620066
2014-02-13 14:00:00,0.0
2014-02-13 16:00:00,0.0
2014-02-13 18:00:00,0.0
2014-02-13 20:00:00,0.53614347101
2014-02-13 22:00:00,0.732463843109
2014-02-14 00:00:00,0.627561805868
2014-02-14 02:00:00,0.123926735825
2014-02-14 04:00:00,0.258105527819
2014-02-14 06:00:00,1.95628609021
2014-02-14 08:00:00,1.676931358
2014-02-14 10:00:00,0.735114956682
2014-02-14 12:00:00,1.04882529072
2014-02-14 14:00:00,0.0
2014-02-14 16:00:00,0.0
2014-02-14 18:00:00,0.0
2014-02-14 20:00:00,0.345524817515
2014-02-14 22:00:00,0.361049231147
2014-02-15 00:00:00,0.0
2014-02-15 02:00:00,0.0
2014-02-15 04:00:00,0.0
2014-02-15 06:00:00,0.0
2014-02-15 08:00:00,0.113471357027
2014-02-15 10:00:00,0.107379534337
2014-02-15 12:00:00,0.0
2014-02-15 14:00:00,1.42805997712
2014-02-15 16:00:00,7.40453669196
2014-02-15 18:00:00,8.91231996379
2014-02-15 20:00:00,8.33931477125
2014-02-15 22:00:00,7.52559333065
2014-03-04 00:00:00,3.13643258787
2014-03-04 02:00:00,1.64564765678
2014-03-04 04:00:00,1.82597705475
2014-03-04 06:00:00,2.00251640524
2014-03-04 08:00:00,1.77726967922
2014-03-04 10:00:00,0.839212897654
2014-03-04 12:00:00,0.20886152065
2014-03-04 14:00:00,0.110922531901
2014-03-04 16:00:00,0.744777674772
2014-03-04 18:00:00,0.911745025352
2014-03-04 20:00:00,0.0
2014-03-04 22:00:00,0.0
2014-03-05 00:00:00,0.0
2014-03-05 02:00:00,0.0
2014-03-05 04:00:00,0.0
2014-03-05 06:00:00,0.0
2014-03-05 08:00:00,0.0
2014-03-05 10:00:00,0.0
2014-03-05 12:00:00,0.0
2014-03-05 14:00:00,0.695307151544
2014-03-05 16:00:00,1.56850833668
2014-03-05 18:00:00,1.4451814613
2014-03-05 20:00:00,0.379000375902
2014-03-05 22:00:00,0.311577174617
2014-03-06 00:00:00,0.561744351948
2014-03-06 02:00:00,0.0665530239845
2014-03-06 04:00:00,0.0
2014-03-06 06:00:00,0.0103447665186
2014-03-06 08:00:00,0.353124790328
2014-03-06 10:00:00,0.0
2014-03-06 12:00:00,0.040752954978
2014-03-06 14:00:00,0.0
2014-03-06 16:00:00,0.0189715980036
2014-03-06 18:00:00,0.0
2014-03-06 20:00:00,0.878567136671
2014-03-06 22:00:00,0.0662486422617
2014-03-07 00:00:00,0.616147720208
2014-03-07 02:00:00,0.360068429803
2014-03-07 04:00:00,0.625513785094
2014-03-07 06:00:00,0.906833714503
2014-03-07 08:00:00,1.39152052871
2014-03-07 10:00:00,0.963695232335
2014-03-07 12:00:00,0.574660844046
2014-03-07 14:00:00,0.685931110892
2014-03-07 16:00:00,0.427901611
2014-03-07 18:00:00,0.0177164752842
2014-03-07 20:00:00,0.840681774229
2014-03-07 22:00:00,0.985335574516
2014-03-24 00:00:00,0.0377085677477
2014-03-24 02:00:00,0.0874001276224
2014-03-24 04:00:00,0.179094288571
2014-03-24 06:00:00,0.267702100365
2014-03-24 08:00:00,0.386998415674
2014-03-24 10:00:00,0.495628618838
2014-03-24 12:00:00,0.629003776889
2014-03-24 14:00:00,0.747970026608
2014-03-24 16:00:00,0.888492945923
2014-03-24 18:00:00,1.01282879291
2014-03-24 20:00:00,1.1569476268
2014-03-24 22:00:00,1.28410611165
2014-03-25 00:00:00,1.4300012304
2014-03-25 02:00:00,1.5586756691
2014-03-25 04:00:00,1.70541538007
2014-03-25 06:00:00,1.83493488494
2014-03-25 08:00:00,1.98204264536
2014-03-25 10:00:00,2.11206226188
2014-03-25 12:00:00,2.25929482737
2014-03-25 14:00:00,2.38963669456
2014-03-25 16:00:00,2.53687039591
2014-03-25 18:00:00,2.66744232302
2014-03-25 20:00:00,2.8146147705
2014-03-25 22:00:00,2.94536849827
2014-03-26 00:00:00,3.09244869895
2014-03-26 02:00:00,3.22335850359
2014-03-26 04:00:00,3.37033154329
2014-03-26 06:00:00,3.50138326843
2014-03-26 08:00:00,3.64824245983
2014-03-26 10:00:00,3.77942789384
2014-03-26 12:00:00,3.92617075174
2014-03-26 14:00:00,4.05748474533
2014-03-26 16:00:00,4.20411092372
2014-03-26 18:00:00,4.33554991212
2014-03-26 20:00:00,4.48206014697
2014-03-26 22:00:00,4.61362139215
2014-03-27 00:00:00,4.76001695969
2014-03-27 02:00:00,4.89169816168
2014-03-27 04:00:00,5.03798060092
2014-03-27 06:00:00,5.16977969835
2014-03-27 08:00:00,5.31595066911
2014-03-27 10:00:00,5.44786573676
2014-03-27 12:00:00,5.59392694703
2014-03-27 14:00:00,5.72595614307
2014-03-27 16:00:00,5.87190931209
2014-03-27 18:00:00,6.00405085083
2014-03-27 20:00:00,6.14989769028
2014-03-27 22:00:00,6.282149828
2014-04-13 00:00:00,0.0
2014-04-13 02:00:00,0.0
2014-04-13 04:00:00,0.0
2014-04-13 06:00:00,0.0
2014-04-13 08:00:00,0.0
2014-04-13 10:00:00,0.0
2014-04-13 12:00:00,0.0
2014-04-13 14:00:00,0.000549736307202
2014-04-13 16:00:00,0.361862593704
2014-04-13 18:00:00,0.0
2014-04-13 20:00:00,1.76049460159
2014-04-13 22:00:00,2.65280063132
2014-04-14 00:00:00,1.77979988771
2014-04-14 02:00:00,0.517695308197
2014-04-14 04:00:00,0.0
2014-04-14 06:00:00,0.0
2014-04-14 08:00:00,0.079293710088
2014-04-14 10:00:00,0.0
2014-04-14 12:00:00,0.0
2014-04-14 14:00:00,0.739151671552
2014-04-14 16:00:00,0.024919077851
2014-04-14 18:00:00,0.452548494002
2014-04-14 20:00:00,0.471780696612
2014-04-14 22:00:00,0.298053312113
2014-04-15 00:00:00,0.0
2014-04-15 02:00:00,0.0
2014-04-15 04:00:00,0.213545103075
2014-04-15 06:00:00,0.292425650723
2014-04-15 08:00:00,0.0
2014-04-15 10:00:00,0.0
2014-04-15 12:00:00,0.0
2014-04-15 14:00:00,0.143138461839
2014-04-15 16:00:00,0.857377901607
2014-04-15 18:00:00,0.0
2014-04-15 20:00:00,0.0
2014-04-15 22:00:00,0.561636346262
2014-04-16 00:00:00,0.476620704767
2014-04-16 02:00:00,0.452893331544
2014-04-16 04:00:00,0.182485139755
2014-04-16 06:00:00,0.382098738892
2014-04-16 08:00:00,0.0
2014-04-16 10:00:00,0.0
2014-04-16 12:00:00,0.0
2014-04-16 14:00:00,0.0
2014-04-16 16:00:00,0.553362255598
2014-04-16 18:00:00,0.0
2014-04-16 20:00:00,0.0421340957469
2014-04-16 22:00:00,0.0
2014-05-03 00:00:00,0.0
2014-05-03 02:00:00,0.0
2014-05-03 04:00:00,0.0
2014-05-03 06:00:00,0.0
2014-05-03 08:00:00,0.0
2014-05-03 10:00:00,0.0
2014-05-03 12:00:00,0.0
2014-05-03 14:00:00,0.0
2014-05-03 16:00:00,0.0
2014-05-03 18:00:00,0.900414996301
2014-05-03 20:00:00,1.03685478002
2014-05-03 22:00:00,0.576301302207
2014-05-04 00:00:00,0.175732320683
2014-05-04 02:00:00,0.0
2014-05-04 04:00:00,0.00605514353587
2014-05-04 06:00:00,0.268022508709
2014-05-04 08:00:00,0.0
2014-05-04 10:00:00,0.0
2014-05-04 12:00:00,0.0
2014-05-04 14:00:00,0.0
2014-05-04 16:00:00,0.0
2014-05-04 18:00:00,0.385618598938
2014-05-04 20:00:00,0.0
2014-05-04 22:00:00,0.0
2014-05-05 00:00:00,0.0
2014-05-05 02:00:00,0.0
2014-05-05 04:00:00,0.0
2014-05-05 06:00:00,0.0
2014-05-05 08:00:00,0.0
2014-05-05 10:00:00,0.0
2014-05-05 12:00:00,0.0
2014-05-05 14:00:00,0.0
2014-05-05 16:00:00,0.0
2014-05-05 18:00:00,0.244513481609
2014-05-05 20:00:00,0.205955198546
2014-05-05 22:00:00,0.0
2014-05-06 00:00:00,0.0
2014-05-06 02:00:00,0.129470403931
2014-05-06 04:00:00,1.38304869908
2014-05-06 06:00:00,1.32768438182
2014-05-06 08:00:00,1.50231931333
2014-05-06 10:00:00,0.636196510284
2014-05-06 12:00:00,0.286197325682
2014-05-06 14:00:00,0.0
2014-05-06 16:00:00,0.854296594091
2014-05-06 18:00:00,1.77056433762
2014-05-06 20:00:00,4.29940698605
2014-05-06 22:00:00,1.57639269791
2014-05-23 00:00:00,3.82928142685
2014-05-23 02:00:00,4.75757166233
2014-05-23 04:00:00,5.42263547039
2014-05-23 06:00:00,5.91119027525
2014-05-23 08:00:00,6.26151195274
2014-05-23 10:00:00,6.5246282169
2014-05-23 12:00:00,6.7136361847
2014-05-23 14:00:00,6.86116534837
2014-05-23 16:00:00,6.96750836015
2014-05-23 18:00:00,7.05576192678
2014-05-23 20:00:00,7.11975583118
2014-05-23 22:00:00,7.17760011487
2014-05-24 00:00:00,7.21991088189
2014-05-24 02:00:00,7.26214347306
2014-05-24 04:00:00,7.29336432667
2014-05-24 06:00:00,7.32757102114
2014-05-24 08:00:00,7.35313178675
2014-05-24 10:00:00,7.3832015261
2014-05-24 12:00:00,7.40588521801
2014-05-24 14:00:00,7.43381188816
2014-05-24 16:00:00,7.45504474096
2014-05-24 18:00:00,7.48185079482
2014-05-24 20:00:00,7.50236354814
2014-05-24 22:00:00,7.52857346524
2014-05-25 00:00:00,7.54874034573
2014-05-25 02:00:00,7.57462333309
2014-05-25 04:00:00,7.5946358204
2014-05-25 06:00:00,7.62033022387
2014-05-25 08:00:00,7.64028612496
2014-05-25 10:00:00,7.66586320402
2014-05-25 12:00:00,7.68581231362
2014-05-25 14:00:00,7.71130893307
2014-05-25 16:00:00,7.73127643963
2014-05-25 18:00:00,7.75671182789
2014-05-25 20:00:00,7.77671031169
2014-05-25 22:00:00,7.80209465133
2014-05-26 00:00:00,7.82213023471
2014-05-26 02:00:00,7.84746906618
2014-05-26 04:00:00,7.8675445662
2014-05-26 06:00:00,7.89284104526
2014-05-26 08:00:00,7.91295758967
2014-05-26 10:00:00,7.93821364471
2014-05-26 12:00:00,7.95837150024
2014-05-26 14:00:00,7.98358842555
2014-05-26 16:00:00,8.00378742245
2014-05-26 18:00:00,8.02896618248
2014-05-26 20:00:00,8.04920593202
2014-05-26 22:00:00,8.07434731737
2014-06-12 00:00:00,0.516133649569
2014-06-12 02:00:00,1.54600316901
2014-06-12 04:00:00,1.22342253119
2014-06-12 06:00:00,2.47311134693
2014-06-12 08:00:00,2.88995079352
2014-06-12 10:00:00,2.06017446746
2014-06-12 12:00:00,1.07030507074
2014-06-12 14:00:00,0.348913807094
2014-06-12 16:00:00,0.0
2014-06-12 18:00:00,0.0
2014-06-12 20:00:00,0.0
2014-06-12 22:00:00,0.505921088353
2014-06-13 00:00:00,0.174878038802
2014-06-13 02:00:00,0.793693591064
2014-06-13 04:00:00,1.38485228815
2014-06-13 06:00:00,2.02004443164
2014-06-13 08:00:00,1.95084374721
2014-06-13 10:00:00,1.63839388444
2014-06-13 12:00:00,1.26856614386
2014-06-13 14:00:00,0.636743004617
2014-06-13 16:00:00,0.193274866725
2014-06-13 18:00:00,0.00572062652206
2014-06-13 20:00:00,0.487075360127
2014-06-13 22:00:00,0.49351031704
2014-06-14 00:00:00,0.0
2014-06-14 02:00:00,0.0
2014-06-14 04:00:00,0.0
2014-06-14 06:00:00,0.371461192023
2014-06-14 08:00:00,0.198028097125
2014-06-14 10:00:00,0.0
2014-06-14 12:00:00,0.432562185437
2014-06-14 14:00:00,0.850145719915
2014-06-14 16:00:00,1.0697050693
2014-06-14 18:00:00,0.63809865436
2014-06-14 20:00:00,1.22895445085
2014-06-14 22:00:00,1.52368168109
2014-06-15 00:00:00,1.75884039933
2014-06-15 02:00:00,1.37930531781
2014-06-15 04:00:00,1.2739560899
2014-06-15 06:00:00,1.07401638503
2014-06-15 08:00:00,2.09973597983
2014-06-15 10:00:00,0.414449371894
2014-06-15 12:00:00,0.156167041451
2014-06-15 14:00:00,0.780584306661
2014-06-15 16:00:00,1.2858594556
2014-06-15 18:00:00,1.24941394771
2014-06-15 20:00:00,6.34473186979
2014-06-15 22:00:00,7.77029447451
2014-07-02 00:00:00,0.716815256832
2014-07-02 02:00:00,1.13025151294
2014-07-02 04:00:00,0.605563539189
2014-07-02 06:00:00,0.171809038047
2014-07-02 08:00:00,0.0880768625011
2014-07-02 10:00:00,0.84936044975
2014-07-02 12:00:00,0.842826597607
2014-07-02 14:00:00,1.52952237041
2014-07-02 16:00:00,2.11240005568
2014-07-02 18:00:00,1.96198417817
2014-07-02 20:00:00,7.14995040944
2014-07-02 22:00:00,9.11932828748
2014-07-03 00:00:00,8.43867366981
2014-07-03 02:00:00,4.5617016973
2014-07-03 04:00:00,1.95652408658
2014-07-03 06:00:00,1.57327397125
2014-07-03 08:00:00,1.70658244878
2014-07-03 10:00:00,1.04253220995
2014-07-03 12:00:00,1.20345810416
2014-07-03 14:00:00,1.37748609814
2014-07-03 16:00:00,1.57028196769
2014-07-03 18:00:00,0.964432660426
2014-07-03 20:00:00,3.03356296888
2014-07-03 22:00:00,1.37906007556
2014-07-04 00:00:00,0.719028341391
2014-07-04 02:00:00,0.236052066191
2014-07-04 04:00:00,0.323771457373
2014-07-04 06:00:00,0.775502911325
2014-07-04 08:00:00,0.664645811891
2014-07-04 10:00:00,0.0
2014-07-04 12:00:00,0.0
2014-07-04 14:00:00,0.173547900698
2014-07-04 16:00:00,0.0
2014-07-04 18:00:00,0.0
2014-07-04 20:00:00,0.0
2014-07-04 22:00:00,0.0
2014-07-05 00:00:00,0.0
2014-07-05 02:00:00,0.0
2014-07-05 04:00:00,0.0
2014-07-05 06:00:00,0.0
2014-07-05 08:00:00,0.238380131199
2014-07-05 10:00:00,0.534041319171
2014-07-05 12:00:00,0.798055814727
2014-07-05 14:00:00,0.482853930886
2014-07-05 16:00:00,0.0195063308573
2014-07-05 18:00:00,0.627169460809
2014-07-05 20:00:00,0.617691623297
2014-07-05 22:00:00,0.630059164416
2014-07-22 00:00:00,0.0
2014-07-22 02:00:00,0.0
2014-07-22 04:00:00,0.0
2014-07-22 06:00:00,0.0
2014-07-22 08:00:00,0.0509566711617
2014-07-22 10:00:00,0.14193738549
2014-07-22 12:00:00,0.236595359871
2014-07-22 14:00:00,0.345826452902
2014-07-22 16:00:00,0.453645859001
2014-07-22 18:00:00,0.572207333009
2014-07-22 20:00:00,0.686800250677
2014-07-22 22:00:00,0.810120019343
2014-07-23 00:00:00,0.928211520862
2014-07-23 02:00:00,1.0539462805
2014-07-23 04:00:00,1.17385719999
2014-07-23 06:00:00,1.30080614005
2014-07-23 08:00:00,1.42167532363
2014-07-23 10:00:00,1.54922328236
2014-07-23 12:00:00,1.67060890462
2014-07-23 14:00:00,1.79844092445
2014-07-23 16:00:00,1.9201161186
2014-07-23 18:00:00,2.048071124
2014-07-23 20:00:00,2.16991921949
2014-07-23 22:00:00,2.29791501072
2014-07-24 00:00:00,2.41987583071
2014-07-24 02:00:00,2.54787063484
2014-07-24 04:00:00,2.6699129676
2014-07-24 06:00:00,2.79788572921
2014-07-24 08:00:00,2.91999321656
2014-07-24 10:00:00,3.0479334946
2014-07-24 12:00:00,3.17009739806
2014-07-24 14:00:00,3.29800018698
2014-07-24 16:00:00,3.42021567956
2014-07-24 18:00:00,3.54807875463
2014-07-24 20:00:00,3.67034301982
2014-07-24 22:00:00,3.79816557643
2014-07-25 00:00:00,3.92047683367
2014-07-25 02:00:00,4.04825878984
2014-07-25 04:00:00,4.17061579488
2014-07-25 06:00:00,4.2983574339
2014-07-25 08:00:00,4.42075922258
2014-07-25 10:00:00,4.54846100979
2014-07-25 12:00:00,4.67090676664
2014-07-25 14:00:00,4.79856925569
2014-07-25 16:00:00,4.92105824647
2014-07-25 18:00:00,5.04868203127
2014-07-25 20:00:00,5.17121356833
2014-07-25 22:00:00,5.29879925856
2014-08-11 00:00:00,0.536629137781
2014-08-11 02:00:00,0.77638486572
2014-08-11 04:00:00,0.35766121067
2014-08-11 06:00:00,0.0
2014-08-11 08:00:00,0.0
2014-08-11 10:00:00,0.0
2014-08-11 12:00:00,0.0
2014-08-11 14:00:00,0.0
2014-08-11 16:00:00,0.0
2014-08-11 18:00:00,0.10092555115
2014-08-11 20:00:00,0.920544661572
2014-08-11 22:00:00,1.01926927418
2014-08-12 00:00:00,0.700767551004
2014-08-12 02:00:00,0.0765223239214
2014-08-12 04:00:00,0.0121843569835
2014-08-12 06:00:00,0.0
2014-08-12 08:00:00,0.0
2014-08-12 10:00:00,0.232951035349
2014-08-12 12:00:00,0.0
2014-08-12 14:00:00,0.0
2014-08-12 16:00:00,0.621243361701
2014-08-12 18:00:00,0.281539268471
2014-08-12 20:00:00,0.405979849138
2014-08-12 22:00:00,1.02884839773
2014-08-13 00:00:00,0.855103298211
2014-08-13 02:00:00,0.435087414098
2014-08-13 04:00:00,0.0784034567391
2014-08-13 06:00:00,0.0
2014-08-13 08:00:00,0.0
2014-08-13 10:00:00,0.0
2014-08-13 12:00:00,0.0
2014-08-13 14:00:00,0.0
2014-08-13 16:00:00,0.0
2014-08-13 18:00:00,0.0
2014-08-13 20:00:00,0.0
2014-08-13 22:00:00,0.0
2014-08-14 00:00:00,0.0
2014-08-14 02:00:00,0.0
2014-08-14 04:00:00,0.0
2014-08-14 06:00:00,0.0
2014-08-14 08:00:00,0.0
2014-08-14 10:00:00,0.0
2014-08-14 12:00:00,0.0
2014-08-14 14:00:00,0.0
2014-08-14 16:00:00,0.629102886684
2014-08-14 18:00:00,0.868008233478
2014-08-14 20:00:00,0.535030620951
2014-08-14 22:00:00,0.0
2014-08-31 00:00:00,0.409417088255
2014-08-31 02:00:00,0.542606301138
2014-08-31 04:00:00,0.0452493462173
2014-08-31 06:00:00,0.0
2014-08-31 08:00:00,0.0
2014-08-31 10:00:00,0.0
2014-08-31 12:00:00,0.0
2014-08-31 14:00:00,0.0
2014-08-31 16:00:00,0.0
2014-08-31 18:00:00,0.389616682089
2014-08-31 20:00:00,0.356120421218
2014-08-31 22:00:00,0.0536581736455
2014-09-01 00:00:00,0.0
2014-09-01 02:00:00,0.423705531262
2014-09-01 04:00:00,0.0
2014-09-01 06:00:00,0.0
2014-09-01 08:00:00,0.0
2014-09-01 10:00:00,0.0
2014-09-01 12:00:00,0.0
2014-09-01 14:00:00,0.0
2014-09-01 16:00:00,0.0
2014-09-01 18:00:00,0.0
2014-09-01 20:00:00,0.0
2014-09-01 22:00:00,0.0
2014-09-02 00:00:00,0.0
2014-09-02 02:00:00,0.0
2014-09-02 04:00:00,0.0
2014-09-02 06:00:00,0.0
2014-09-02 08:00:00,0.0259902426834
2014-09-02 10:00:00,0.0855402059449
2014-09-02 12:00:00,0.0
2014-09-02 14:00:00,0.0
2014-09-02 16:00:00,0.0
2014-09-02 18:00:00,0.0
2014-09-02 20:00:00,0.0
2014-09-02 22:00:00,0.0
2014-09-03 00:00:00,0.0
2014-09-03 02:00:00,0.0
2014-09-03 04:00:00,0.0
2014-09-03 06:00:00,0.0
2014-09-03 08:00:00,0.0
2014-09-03 10:00:00,0.0
2014-09-03 12:00:00,0.0
2014-09-03 14:00:00,0.0
2014-09-03 16:00:00,0.0
2014-09-03 18:00:00,0.0
2014-09-03 20:00:00,0.0
2014-09-03 22:00:00,0.0
2014-09-20 00:00:00,0.0
2014-09-20 02:00:00,0.0
2014-09-20 04:00:00,0.0
2014-09-20 06:00:00,0.0
2014-09-20 08:00:00,0.0
2014-09-20 10:00:00,0.0
2014-09-20 12:00:00,0.0
2014-09-20 14:00:00,0.0
2014-09-20 16:00:00,0.0
2014-09-20 18:00:00,0.0
2014-09-20 20:00:00,0.0
2014-09-20 22:00:00,0.0
2014-09-21 00:00:00,0.0
2014-09-21 02:00:00,0.0
2014-09-21 04:00:00,0.0
2014-09-21 06:00:00,0.0
2014-09-21 08:00:00,0.0
2014-09-21 10:00:00,0.0
2014-09-21 12:00:00,0.0
2014-09-21 14:00:00,0.0
2014-09-21 16:00:00,0.0
2014-09-21 18:00:00,0.0
2014-09-21 20:00:00,0.0
2014-09-21 22:00:00,0.0
